date	ouv	haut	bas	clot	vol	devise	
31/10/2003 00:00	84.73	85.22	83.74	85.19	887400	USD	
03/11/2003 00:00	84.56	84.58	84.04	84.44	957700	USD	
04/11/2003 00:00	84.65	84.97	84.59	84.92	246500	USD	
05/11/2003 00:00	84.82	84.82	84.26	84.34	275100	USD	
06/11/2003 00:00	83.77	83.92	83.5	83.55	861600	USD	
07/11/2003 00:00	83.12	83.59	83.05	83.5	725700	USD	
10/11/2003 00:00	83.6	83.84	83.2	83.43	553900	USD	
11/11/2003 00:00	83.45	83.5	83.36	83.44	99900	USD	
12/11/2003 00:00	83.86	84.15	83.79	84.05	321400	USD	
13/11/2003 00:00	84.6	85.37	84.54	85.35	920400	USD	
14/11/2003 00:00	85.3	85.96	85.2	85.92	484800	USD	
17/11/2003 00:00	86.14	86.59	85.95	86.05	695000	USD	
18/11/2003 00:00	85.97	86.61	85.78	86.58	632200	USD	
19/11/2003 00:00	86.42	86.62	85.56	85.62	553900	USD	
20/11/2003 00:00	86.25	86.49	85.8	86.45	373300	USD	
21/11/2003 00:00	86.58	86.93	86.5	86.5	516900	USD	
24/11/2003 00:00	86.18	86.31	85.75	85.79	573800	USD	
25/11/2003 00:00	85.95	86.52	85.95	86.26	298700	USD	
26/11/2003 00:00	86.1	86.4	85.33	85.91	613800	USD	
28/11/2003 00:00	85.35	85.4	85.13	85.13	311300	USD	
01/12/2003 00:00	84.4	84.57	83.8	84.24	1106600	USD	
02/12/2003 00:00	84.4	84.6	84	84.6	589100	USD	
03/12/2003 00:00	84.51	84.78	83.95	84.26	1446100	USD	
04/12/2003 00:00	84.26	84.67	84.19	84.45	561500	USD	
05/12/2003 00:00	85.3	86.23	85.12	85.8	1163800	USD	
08/12/2003 00:00	85.78	85.78	85.09	85.2	436200	USD	
09/12/2003 00:00	85.45	85.7	84.36	84.6	939200	USD	
10/12/2003 00:00	85.07	85.1	84.55	84.74	555700	USD	
11/12/2003 00:00	84.51	85.38	84.37	85.35	510500	USD	
12/12/2003 00:00	85.42	85.88	85.42	85.51	553100	USD	
15/12/2003 00:00	85.5	85.88	85.18	85.46	690000	USD	
16/12/2003 00:00	85.4	85.86	85.27	85.74	462800	USD	
17/12/2003 00:00	86.23	86.65	86.2	86.32	533100	USD	
18/12/2003 00:00	86.3	87.1	86.3	87.1	708100	USD	
19/12/2003 00:00	86.97	87.07	86.61	87.07	477600	USD	
22/12/2003 00:00	87.12	87.34	86.65	86.83	483700	USD	
23/12/2003 00:00	86.53	86.7	85.85	85.85	446600	USD	
24/12/2003 00:00	86.37	86.66	86.17	86.66	138900	USD	
26/12/2003 00:00	86.9	87.04	86.9	86.98	80500	USD	
29/12/2003 00:00	86.7	86.77	86.17	86.2	187800	USD	
30/12/2003 00:00	85.8	86.14	85.6	85.85	393900	USD	
31/12/2003 00:00	85.37	85.57	85.3	85.45	171400	USD	
02/01/2004 00:00	85.09	85.09	84.08	84.44	867100	USD	
05/01/2004 00:00	84.01	84.38	83.9	84.22	626400	USD	
06/01/2004 00:00	84.54	85.39	84.5	85.15	690500	USD	
07/01/2004 00:00	85.1	85.7	84.89	85.49	252000	USD	
08/01/2004 00:00	85.3	85.64	85.18	85.46	513300	USD	
09/01/2004 00:00	86.88	87.07	86.01	86.95	1623000	USD	
12/01/2004 00:00	86.6	87.38	86.6	86.88	863200	USD	
13/01/2004 00:00	86.68	87.47	86.56	87.47	465700	USD	
14/01/2004 00:00	87.49	87.92	87.15	87.9	1180300	USD	
15/01/2004 00:00	87.95	88.31	87.6	88.23	1537200	USD	
16/01/2004 00:00	88.68	88.8	87.61	87.61	751800	USD	
20/01/2004 00:00	87.5	87.93	87.5	87.59	629600	USD	
21/01/2004 00:00	87.75	87.81	87.44	87.8	570500	USD	
22/01/2004 00:00	87.95	88.48	87.71	88.44	443600	USD	
23/01/2004 00:00	88.56	88.9	87.26	87.38	1021300	USD	
26/01/2004 00:00	87.3	87.36	86.67	86.85	639500	USD	
